tool,id,status,outcome,outputBytes,outputSha256,errorCode
into-0.0.4-off,bdc3d54e756943ff,failed,failed,0,,malformed
into-0.0.4-off,c431633ab34323ac,failed,failed,0,,malformed
into-0.0.4-off,1dd77cd0a6539b6c,failed,failed,0,,malformed
into-0.0.4-off,23260c410624547b,success,degraded,1299,72948124d1ec10a67952b21e71adb85a4e41aefedd8a49e44f625df08527a980,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,2f86f62021b22787,failed,failed,0,,malformed
into-0.0.4-off,314f9b7739c160be,failed,failed,0,,malformed
into-0.0.4-off,347a595b7ccfd24b,failed,failed,0,,malformed
into-0.0.4-off,5155a2eac724ee27,failed,failed,0,,malformed
into-0.0.4-off,570579768a1e3c64,success,degraded,486,02c1f3166eaf487f91a18029bd6ed89304f3f3b0803ef4119c9ec1f5f28f6a80,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,74d7e2afbd0786a9,failed,failed,0,,malformed
into-0.0.4-off,78c76c93f5477eea,failed,failed,0,,malformed
into-0.0.4-off,95266bbdf77a6d0f,failed,failed,0,,malformed
into-0.0.4-off,9c7dec9100236b11,success,degraded,50488,64b216ce10b49d07b7e9c213b7793c647c4a770ec81714cc49279361cd80d3c1,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,9f92d018ca9660fc,failed,failed,0,,malformed
into-0.0.4-off,b7f8f23213e8e1a9,failed,failed,0,,malformed
into-0.0.4-off,cd9c91b75f8c7a5d,failed,failed,0,,malformed
into-0.0.4-off,e0fac017b649d055,failed,failed,0,,malformed
into-0.0.4-off,f998b5f0bd3b9a32,success,degraded,282,dea256acc1f93db2c2323f75ba70343056caf6561f495cc0fc586a89d9cd6a6a,legacyOffice.doc.imagePlacementRecovered
into-0.0.4-off,15bdf1e94e27830d,failed,failed,0,,malformed
into-0.0.4-off,197374f95cc514ea,failed,failed,0,,malformed
into-0.0.4-off,3b6a8baea86ce84e,failed,failed,0,,malformed
into-0.0.4-off,5f22c4b6ba3209ef,success,degraded,128,cd45f1dcec65c84001134712b36572fe477ef837cd4a9744861aa4a87dd3be53,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,6c1f684d03537e5c,failed,failed,0,,malformed
into-0.0.4-off,a87e69c9cfd10f83,failed,failed,0,,malformed
into-0.0.4-off,a9566a1b17c6f9bb,failed,failed,0,,malformed
into-0.0.4-off,b1e3a3a0cdd2ff7a,failed,failed,0,,malformed
into-0.0.4-off,b39c3a06bd192c85,failed,failed,0,,malformed
into-0.0.4-off,b805dd170151083c,success,degraded,2,c745bff5807b8395268c224c9c6c3cc4916369c0ff03ef0b8c015efbb3f054f2,legacyOffice.doc.additionalStoriesSkipped
into-0.0.4-off,e5deef4545cead6a,failed,failed,0,,malformed
into-0.0.4-off,f95c7f5701825eca,failed,failed,0,,malformed
into-0.0.4-off,61b3d3879fbd140e,failed,failed,0,,malformed
into-0.0.4-off,1f22a5b57ae84c6e,success,degraded,48,591c99cd41400d7f99015f240d9c3c92490e70dfdb7284655ceda0a726593b7a,docx.macrosIgnored
into-0.0.4-off,220f6c0ffdfb2b17,success,degraded,161,28908b94193944797eaf7a865ff0c19c7d8450cf305d316f708956a27af5c790,legacyOffice.doc.formattingPartiallyRecovered
into-0.0.4-off,777a16234decc263,success,degraded,154,9a8af86fbac45a7de1cf0aa89c849bf7b8e0d3b2673191e4913dbeeda8e9cf6f,docx.macrosIgnored
into-0.0.4-off,85f8db51f8d5b21f,success,degraded,41,eb86212a5ea27402ed35a66cb9479db179c8ed50b552af3fcf019acb59ba69c9,docx.macrosIgnored
into-0.0.4-off,e5bcebdbf1b0262a,success,degraded,7926,bc0168c504aa153e8f14187982133bb305ca70a3b5e1d1a2c63d184b044db383,docx.macrosIgnored
into-0.0.4-off,01942744ccb813cb,success,complete,23,bf3fe37367af8f93e221eb5e5455666e4dc1329344423cec8b0f170cf0568b19,
into-0.0.4-off,22eceb1737a7d2d8,success,complete,18,1e1acd0799c71594bb144ad9bd6769a6e729679dfd45700ede89179e190f4786,
into-0.0.4-off,39161ed47e349050,success,degraded,211,9b3d4604dce52f01e6eb80f34b10546a2f3393e81f358556bc7faecfd6ec3c69,html.imageUriRejected
into-0.0.4-off,39e85fd35207a7e6,success,complete,135,2824aad64f9cb1c5920566a3ca67ddd2793dd4b11f023688569708ed48801639,
into-0.0.4-off,45f6c22259dc2a20,success,complete,34,d536c0c64997219d26e910a591015eefd877aab695d097be40894c391d5a9907,
into-0.0.4-off,5a05d2859732efa3,success,complete,50,9ea35f735abec1d436666500d5606dc704f15b76fb0b7dd262ce74e806da4fe8,
into-0.0.4-off,708be1511437ad2f,success,complete,165,a64df69d59d4e513c45600eacc283e5409a446e03ce49b0f16956cd23a91fa80,
into-0.0.4-off,8444142f85fed480,success,complete,25,1f06f1edf3aecf771f0ebcdcf30c88f324aa8537aebb0168a8ee674b9bf02ce3,
into-0.0.4-off,8639fc2fcbb00e92,failed,failed,0,,malformed
into-0.0.4-off,8d6b03df384790f0,success,complete,29,82a13e55e4a04e4855b36f8de63dc11e78964463bf53393b451cc0f665b7ec6c,
into-0.0.4-off,92f5fd36ade1845c,failed,failed,0,,malformed
into-0.0.4-off,9f95f12deee61315,success,degraded,71,dc2eb219662db7254dc6cf60fd6d8052935a6428294f73c0d4627f48643e647d,word.unsupportedWrapperOmitted
into-0.0.4-off,b1dfce096423c719,success,complete,181,147620b3d6ae338a96acef243ecb78f30e3f8577777726539b23f8d57dc45dbf,
into-0.0.4-off,c52aeaec4c95d69e,success,complete,41,43b5118a5789ea3523015f83133c33c6667eb13f0425c2d0fecd2de5a5311d14,
into-0.0.4-off,d3117906d3b42fe3,success,complete,18,1e1acd0799c71594bb144ad9bd6769a6e729679dfd45700ede89179e190f4786,
into-0.0.4-off,e5a58f9aefc838e9,success,complete,26,7d5a543b1ea3934000242075d79710e5024b311baa6822ae08298e18dd29bf38,
into-0.0.4-off,0500c07c74559530,success,complete,3504,16ae9b9461b2b59833d929d5d3c7892d24cb0b2533aaa47690bd273e3f86b7b2,
into-0.0.4-off,10642bfe391da738,failed,failed,0,,malformed
into-0.0.4-off,1580d0160d1dac30,success,complete,4073,0a2f599cc8adddbe6425afe246ad8def7c5696656e9c084d32dbef74a880aa38,
into-0.0.4-off,39f59c67c966b65f,success,complete,804,cd83f1fed5753ed955ab9fbcbf57154064662d75ed2ef2a15bc1dd61e6bbd512,
into-0.0.4-off,3cdf5f5b404e9c8d,failed,failed,0,,malformed
into-0.0.4-off,6b4a287ddb9ca2cd,failed,failed,0,,malformed
into-0.0.4-off,6fe54010afc2e70c,success,complete,705,3f8507ed6cfe716c9cdc05b61bb5ff454a68db001930c1c04f4d7a4fa0c37d4e,
into-0.0.4-off,711d9ea3e2585a98,failed,failed,0,,malformed
into-0.0.4-off,9abb3e5709ab4dce,failed,failed,0,,malformed
into-0.0.4-off,a87fadcea0c4be3b,success,degraded,6020,24064202b2b020bba8041a3e4d42ba70cc6e51a5828c9a6118c60085b285b369,html.parseRecovered
into-0.0.4-off,af6c22cd414e4415,success,complete,2,53c234e5e8472b6ac51c1ae1cab3fe06fad053beb8ebfd8977b010655bfdd3c3,
into-0.0.4-off,afeaed5721fde92d,success,complete,4726,e4ce17496d699d36bbd8fd4f5415423ec16f74a7e37a7b6c1c85b5b7b2dabfbf,
into-0.0.4-off,c7b1787c3d63a637,success,complete,23,2f57e5295e6e43b4b15bbb46edec9f54840ee7a85f5e885b67b4c137c8a39f39,
into-0.0.4-off,db1511c342fbf0d1,success,complete,30,82079843fd698a2326d02812ae902e8092f828847d414dac129595655f99d2c9,
into-0.0.4-off,e2614b8257904bc2,success,complete,1708,676a88b85133515749e203d962e49ef94fc39d4ebaa0ae2816f697f3002e20d6,
into-0.0.4-off,f3058af25503e852,success,complete,154,9efa30ed66cbaa3422dd5f129e1eb3c6df7b5e619c0e5e65292ad7829c7a471b,
into-0.0.4-off,1115d63a4d699756,empty,complete,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,emptySource
into-0.0.4-off,1d5d0412983db971,empty,complete,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,emptySource
into-0.0.4-off,2562eb374680636c,success,complete,12,1894a19c85ba153acbf743ac4e43fc004c891604b26f8c69e1e83ea2afc7c48f,
into-0.0.4-off,300d1e1458215174,success,complete,174,207b6acb587f5032c077adcd70fb8a7cd2a2094b77cb1826b04155ec2102aa21,
into-0.0.4-off,438e0dc936d5c93e,empty,complete,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,emptySource
into-0.0.4-off,63c59ad6d2c0837e,empty,complete,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,emptySource
into-0.0.4-off,72f11398e9a454a8,success,complete,65,7984195d1c9f401e5e6a712e440c5a53b6b0b788a5fad81ad51b6b9b430bddea,
into-0.0.4-off,89b6e1d2f44966a6,empty,complete,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,emptySource
into-0.0.4-off,926b4b7308d1074b,empty,complete,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,emptySource
into-0.0.4-off,a340fd10f6c56c8e,success,complete,26,520ef70489b7e92024b3ee26f8e83408b4b19ed3f830ec2d1a32da3db94eddf1,
into-0.0.4-off,ba769e058bf04e89,success,complete,33,dc07bc77c7eef4ece29480eeffd8a3216a38d9a0d0ea8737cac9348d2a318bfb,
into-0.0.4-off,c78e46ceb350503b,empty,complete,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,emptySource
into-0.0.4-off,ce7527240bf036c0,success,complete,26,984f5388aefe6ad0a870942093b855eba8a72c5b8820df5f455ff91478c261cc,
into-0.0.4-off,cffe898858748cbf,success,complete,25,41ed551276ce2c07ff638d9fa2a764da93b6ae65dfc9bd6bef4e84232ced3092,
into-0.0.4-off,f913f0f9564319d9,success,complete,15,039e91acd4f65a2c2b40ed62928da0a863ff0c69b8d5d055ab8ccd2221571cd0,
into-0.0.4-off,fa70fa3b9b6481b8,success,complete,31,b52e5fafe881aaf586a05bca8eae85d6c6bddef04ad3ca263d112016cfb86a7a,
into-0.0.4-off,0a6c70f58ea4a7f0,success,complete,689,c95c16b20680611dddac713510298bcc9d36f3b4b4b3a76534a61b6883482e6a,
into-0.0.4-off,0ca3478707d976bf,success,complete,106,152f40fa6820c6e3a61d2075d27772625cfa5d901115be3efb59b8985fa10619,
into-0.0.4-off,700e9a729d889195,success,complete,15,d67d7e1f12ccfda2035a2245ec04276b576222e1ce1feb393a2ac2d2c5b0ed0c,
into-0.0.4-off,7df5036cc2fb4200,success,complete,28,d8a139879035459459b5ae6816ba39c5360db39b08994913a4460f84fa3ff359,
into-0.0.4-off,81d3522abe8e0565,success,complete,57,97cf366010dba513b1818fbd5af0e79a745f53e70f8d413b64c964192f062ebe,
into-0.0.4-off,a0561ac347ce072b,success,complete,48,c9f59b10975b15b16a0fa32349d7757520d0506855282271bc19e3c910cfd4ca,
into-0.0.4-off,a0626b8cdee6cbcb,success,complete,8,e1762f14d9924e37b32f1c81dfd256410af462f5136415c96877efa8c80345d0,
into-0.0.4-off,a542df98568c9574,success,complete,150,eab0b9b796f00e146a84ee3988dcd2e3df8b5744e8d0733be6bf507f7a317e5a,
into-0.0.4-off,abc87703f7647c91,empty,complete,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,emptySource
into-0.0.4-off,ae1f451c1285f624,success,complete,271,f4d73c648e76effbf33fa41993f5ccd991148f2c107798240836f5ebf7ddbc1a,
into-0.0.4-off,b5cfd37bee15e87d,success,complete,189,580962cf42651b0f5704f1bf350835ac03ff5de4cfe810e62cda2cc7cf5ba8bd,
into-0.0.4-off,b6ac8bb4444b8bea,success,complete,292,074cf5a7631f4969b8252890d9893d0ae8586ef6ee3ba7e7b83d4ee259650a3a,
into-0.0.4-off,ba9e020279f446e9,empty,complete,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,emptySource
into-0.0.4-off,e1d418c06061b75e,success,complete,14,ec7ecb42ffb65b7bcc3131717e56f9e5f6d083628d3bfe856d7103698380dbc1,
into-0.0.4-off,e640b973e4f5a441,success,complete,161,ef9e69bd32cdebe2b29c132238ecb4733c06b57cc349fd1e09a0568b2e1bf32d,
into-0.0.4-off,f4a04cf352165863,success,complete,17,78c7cce34d81e6a53372cf52a3182008a6b779238b662fd3833f5766028f1c92,
into-0.0.4-off,08aac385f71220c5,failed,failed,0,,malformed
into-0.0.4-off,1f12c982a114fba5,success,complete,22,a6fb74c0dc3308ba89abf248f67d350d4e535757a86ec8938b67b4a2eeab2389,
into-0.0.4-off,2f861cc004f7c438,success,complete,161,ef9e69bd32cdebe2b29c132238ecb4733c06b57cc349fd1e09a0568b2e1bf32d,
into-0.0.4-off,6312a81f235f6575,success,complete,37,e497be1a2d02e3c0d12519e1e8bddcf221a53a50641514613d1c6802059d2804,
into-0.0.4-off,64d54ac9b139c590,success,complete,313,d245c917d7d0082e223aa917956bbc8ada7289619276380ebf189fba463e5e0d,
into-0.0.4-off,7770be2741a16418,success,complete,22,a6fb74c0dc3308ba89abf248f67d350d4e535757a86ec8938b67b4a2eeab2389,
into-0.0.4-off,7a2aa49f690ab05e,success,complete,53,c7035de0b6f13748ffd56105130749abd7bd591e1a72cac59358cec5286c2c36,
into-0.0.4-off,8721cb0bbf67a756,success,complete,19,3ea6a02c277757fb59a3e5c8d8535805e8b83a31fee4a277c138e3d79f967586,
into-0.0.4-off,aaab43e712195cfc,success,complete,186,30265f3da64964afa736b3cd246038d2752329e19169691faa2e0a667a9345a8,
into-0.0.4-off,aef4465ef8fbc749,success,complete,20,1745a3a871a49df877755eb21a662910aa2734f645f5397027d814068ff4bf76,
into-0.0.4-off,c685a32e6cf6548c,failed,failed,0,,malformed
into-0.0.4-off,df54447706b63dcf,failed,failed,0,,malformed
into-0.0.4-off,e83e9b5976e974ca,success,complete,53,c7035de0b6f13748ffd56105130749abd7bd591e1a72cac59358cec5286c2c36,
into-0.0.4-off,f23e0571a86ac0cf,failed,failed,0,,malformed
into-0.0.4-off,f74ad084c590f906,success,complete,287,857b3be0d54260daf6a3110e84713576a54aad5b68164a4bbc500f19c38e84ef,
into-0.0.4-off,fe8c3951165cb747,empty,complete,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,emptySource
into-0.0.4-off,12906806aa587293,success,complete,8,41920b348e0c6ff2ef9b7e3ee9308726aa5250fa717883e073ff6a936a9325a4,
into-0.0.4-off,18ed3ce3f38f6611,success,complete,362,27250edb1fb0177a067ea9937a5d3c174b24f83013b6a9e4419351ef9bd71a58,
into-0.0.4-off,19ee06d8e2cd877e,success,complete,184,94924dc00efcb7375d055e47bd68c9a8d67a23172a432a567c8b26864bd18c32,
into-0.0.4-off,1f1f04c0c7db8b15,success,complete,61,f5278ba6128475be9ebc2942bd190158cafac72b031531c57aeb8f6c98905170,
into-0.0.4-off,2350a90feedef17a,failed,failed,0,,malformed
into-0.0.4-off,2f27fcb27e48e41e,success,complete,41,e146e99479098a5e5679b0739d14f31ac7abbcc2e3958efb774671ba56e28b33,
into-0.0.4-off,4ab316d510d28847,success,complete,41,e146e99479098a5e5679b0739d14f31ac7abbcc2e3958efb774671ba56e28b33,
into-0.0.4-off,4bc89457fd019cde,success,complete,77,ceb93ed01211aa46cd8207afa2f8c00d9a4211933a90684a29069e0462442a6f,
into-0.0.4-off,4ff9ec398a9cbecf,success,complete,338,d2a2b631f4a5e39649effaa58d88fca3bbac6563d6e6bf184bda8fa662556d2f,
into-0.0.4-off,5f0e5d8d2272a3da,success,complete,44,5f2c3268ef71db44565f4922013d418b9adddf8f25dd00f1841fb4affd37839e,
into-0.0.4-off,92867a66d6e15151,success,complete,305,5a701c9cd6e43693290369ae48a0f62d9b65acce1011ff058210c0b102c7aaea,
into-0.0.4-off,c9e1a3cd4f55c842,success,complete,54,73780b1a106d44a1315eb712b11c07b81059ceab1ae0f704e1d515874c2bee2c,
into-0.0.4-off,e49a04caecc542a5,success,complete,16,ec1f52abeeb237f6ed0d35d34c6d505935d411db56f83a4f840d7ef2dac26a34,
into-0.0.4-off,e57c15d49b020ef6,failed,failed,0,,malformed
into-0.0.4-off,e5a4e0e1615c5fec,success,complete,293,a55e81d73f17a4f32c38d7368783d860f73f0d5fbd3814f055d5e56038fddfa9,
into-0.0.4-off,fe91bcd09f4607dd,success,complete,61,f5278ba6128475be9ebc2942bd190158cafac72b031531c57aeb8f6c98905170,
into-0.0.4-off,1325d4c148898720,success,complete,90,7496329d7b784a6cb62959342fa0ce13b7a06061e2b47aa48084346eb5d685bc,
into-0.0.4-off,1419259fbfff9227,success,complete,12,1894a19c85ba153acbf743ac4e43fc004c891604b26f8c69e1e83ea2afc7c48f,
into-0.0.4-off,1c2c4a27bdd5cc1c,success,degraded,139,78755b8ded48e8fbf315aa45b294a70965af5737c0e7541276aefb3fff32c40d,word.unsupportedWrapperOmitted
into-0.0.4-off,275168015bb54c11,success,complete,31,9beffd3fb5cfd4106990bebc95eb37a79d64b8a61da214b7a2b307a35c4eacdc,
into-0.0.4-off,2f2ded81ce829fbf,success,complete,17,29e33b6c93203fb5333c1ad16bbf732a25d8120509defdbfab9c412508691f46,
into-0.0.4-off,374c1d1c970b7b52,success,complete,1054,42894887d0e6c7f9a9d43cabc966e35d45a47cf415d8828f83b71acda34ceeca,
into-0.0.4-off,50744c61676287c3,failed,failed,0,,malformed
into-0.0.4-off,6aba71b2e0f35f5b,success,complete,76,f4e43506e561b7b51c93b2023d1b7952eb436faefc2b9287c69274e90429f1b6,
into-0.0.4-off,a9086db1c1d663ba,success,degraded,975,d710b746886d10f71132c3dbe83b61e3001426fb3ca2bafa332548dac756000a,word.tableNormalized
into-0.0.4-off,ae058ce73ab73fc1,success,complete,68,7ea64b185d2b8937497b8f4f68288168b088320e37a2040d93cdb174db952484,
into-0.0.4-off,c32dc4e53a9435c9,success,complete,713,820e921daa1545154816afcd11ebe7e89ff0629d783895b3fc0df703e31cf6e6,
into-0.0.4-off,c97cf133540b6b7c,success,degraded,139,78755b8ded48e8fbf315aa45b294a70965af5737c0e7541276aefb3fff32c40d,word.unsupportedWrapperOmitted
into-0.0.4-off,d24d5a19e6978097,success,degraded,1440,43671de8c3fec01e91abaa9d8718eed6e7f68980e86b852835f525a4378db227,word.mediaPlaceholder
into-0.0.4-off,d8fcdb0a533ab69a,success,degraded,975,d710b746886d10f71132c3dbe83b61e3001426fb3ca2bafa332548dac756000a,word.tableNormalized
into-0.0.4-off,db2627c29a7bdc81,success,complete,218,f8fe0f35f2ded9b44ea5324f4abbbc3fd6c6901d1b5688335c72a57bbe17562b,
into-0.0.4-off,e07816ef2b150e71,success,degraded,1440,43671de8c3fec01e91abaa9d8718eed6e7f68980e86b852835f525a4378db227,word.mediaPlaceholder
into-0.0.4-off,0cd634310fd96e99,success,complete,252,0ca6856583651e64a50e8349cfeed41f662ed449943782cdced91dc0c00785c8,
into-0.0.4-off,33948b120c2b06a8,success,complete,1193,3dacb9f8827e156c54eb170a6d3485ca8ba2f28670647713507ab9d33b6073ce,
into-0.0.4-off,47646b33aa34d934,failed,failed,0,,malformed
into-0.0.4-off,4d6084693fb35009,success,complete,1673,3fbbd88e6d04be911a0bdcc65272b1fe69a82e8cbafe7af89f5e68bdc9c67287,
into-0.0.4-off,4f5397542a604904,success,complete,105,bd8d47cfb8dc74fc8e77e03e56b2cb233b1bd8e37fde7d3581dd6011beee1f00,
into-0.0.4-off,52b6a8306b8c52e3,success,degraded,579,4db25760528ea2bcfbf402f06a189bb4f401b6a4ba393152f5147cdbb1920b8b,word.tableNormalized
into-0.0.4-off,618db01b474ffcd6,success,degraded,1440,43671de8c3fec01e91abaa9d8718eed6e7f68980e86b852835f525a4378db227,word.mediaPlaceholder
into-0.0.4-off,76f87eb68eed49b6,success,degraded,1309,70ab5684902c7f85ad048a871a135a4ec9f79443fe10b60ffb5df395c13c9c0f,word.unsupportedWrapperOmitted
into-0.0.4-off,7d9f98e8cfc93ace,failed,failed,0,,encrypted
into-0.0.4-off,80dc60d949c37789,success,degraded,32,1bb294512b607d5a51be63ed943058abf994977b08408878973718d203875a0f,word.unsupportedWrapperOmitted
into-0.0.4-off,83aed2d02c271a61,success,complete,506,bb5ae4df25215e40cb667e12541194a61551f6439d5c64324813b9b5c3f96464,
into-0.0.4-off,c8d82943cee0651e,success,complete,12,1894a19c85ba153acbf743ac4e43fc004c891604b26f8c69e1e83ea2afc7c48f,
into-0.0.4-off,d9894f8c186a2f52,success,complete,4,5dd1197866f479824d9b483e1b7ae9ad3e518f3b4fd447c6b92d127dda6178c5,
into-0.0.4-off,ddf12fe363b84d49,success,complete,8,a9e3729bdd9b652bf6bfbab50f6fa2a5ed372e4b3ce2892b521674045ebd575a,
into-0.0.4-off,efbddef450fcc861,success,complete,644,4f58e1eb83222a2a30e38547e5eeab554ee5a48e93995af8839ef534e399f542,
into-0.0.4-off,f9ccfb885fb4fb61,success,complete,753,31bfa9246f0568b6db86b4e6e36338f4389fe3e7ead34528270835c8e14c69f0,
into-0.0.4-off,1957c8a6d39b37b9,success,complete,167,fd4fe72857202a7d62f5e32811c60755596c37634ea6298acf2508b88e6a76f8,
into-0.0.4-off,2ea9c9c6e72cfce4,success,complete,21,bec5c48af1e278b01b8e6a975f580fd02557237722afdc8489560ca668ea4750,
into-0.0.4-off,3debd1ec202b33a0,success,degraded,88,1155359d70135652254da6079981087d14afac7c657fcd00abb6901ff35419a9,word.unsupportedWrapperOmitted
into-0.0.4-off,4a2208ad556199aa,success,complete,2401,c1fc1d90c4e93817561f3c8f72512d0be6c5809888b6128770e7e10a40cd0e5a,
into-0.0.4-off,5e20d7f7745c9246,success,complete,21,a2b13bbb737a50dc23e1aae7f0e37e98fbded2b3f5300c62571854c8815f8342,
into-0.0.4-off,73c5545486d52bf6,success,complete,2821,8fc6db351ac9393a06df39ca760f82460dae89d7837ee570a5cf7b80fbd42acc,
into-0.0.4-off,7a6f9bce9742d7f1,failed,failed,0,,max_nesting_depth
into-0.0.4-off,8146c6f0aa334064,success,complete,395,6863a384c1aebc09da6cc7874444e30e308b253917cea800a5aec625abfd33a0,
into-0.0.4-off,836362744607fec3,success,complete,12,1894a19c85ba153acbf743ac4e43fc004c891604b26f8c69e1e83ea2afc7c48f,
into-0.0.4-off,8f40c71008b62a2b,success,complete,4408,376bce8f853ecf260efe8165dd99081c9d3bcadd1026e329a62362343a8a81f7,
into-0.0.4-off,98566f4f5e903b62,success,complete,12,1894a19c85ba153acbf743ac4e43fc004c891604b26f8c69e1e83ea2afc7c48f,
into-0.0.4-off,c62286dc034249f7,success,complete,1109,13a9cc528ad5f941f19c2164934b44d730aada76f122bf7833aa3f145908adf6,
into-0.0.4-off,cc331ad88769d31c,success,complete,21,a2b13bbb737a50dc23e1aae7f0e37e98fbded2b3f5300c62571854c8815f8342,
into-0.0.4-off,da4a5ba83f94af9f,failed,failed,0,,malformed
into-0.0.4-off,ef02c6fda4f501c4,success,complete,12,1894a19c85ba153acbf743ac4e43fc004c891604b26f8c69e1e83ea2afc7c48f,
into-0.0.4-off,f6b79ad34cf876af,failed,failed,0,,malformed
into-0.0.4-off,128755c15f36243a,failed,failed,0,,malformed
into-0.0.4-off,18a611a4225dae55,success,degraded,324,a115825c344b1aa98bcfb1f341f70bf631fdf1b93c3178f58b60fc3d008d728c,word.glossaryContentOmitted
into-0.0.4-off,315297e833b20479,failed,failed,0,,encrypted
into-0.0.4-off,33835c61e59b2ecd,success,complete,11341,0fc9afce3886e45684158d1107a316fe9957e0b77f3194b061381f71bd9aa7e4,
into-0.0.4-off,34cac9ef146e37bf,success,complete,7391,8d8e1242965a01f72db0590ef8f1cf1fe07917f2c33e0cac519f4326b7297127,
into-0.0.4-off,5f89e6d74bfdf0e5,failed,failed,0,,encrypted
into-0.0.4-off,694a06953268c4cd,success,degraded,8,3ffa7b0a09b8b99d7f0f77f28a77a23ebc3ee4e5ea3642f648602f1523e011bf,word.glossaryContentOmitted
into-0.0.4-off,79df0c018ece47fe,success,complete,92,b3e01e486d3173ac9819b78aafe0c86f8397ae9b1ff90d4b3fd5aa44239431aa,
into-0.0.4-off,a1a9e9579613d407,success,complete,7,ad093de033f89b590459503f94d25ea4a36fd044f7ce6d674f43e0d8412161f9,
into-0.0.4-off,ad3582166cef21f2,success,complete,3110,d2c2968e0e04fabbbcf6117f3e6b5ac9cdf0b01d665c8d82e5a1c9843fea56fd,
into-0.0.4-off,c2122273145755d8,failed,failed,0,,encrypted
into-0.0.4-off,c2b7b78c701d8003,success,complete,92,b3e01e486d3173ac9819b78aafe0c86f8397ae9b1ff90d4b3fd5aa44239431aa,
into-0.0.4-off,dc9698f2b50ae5cd,success,complete,670,844fd999bfc0ce341cd012b84bb1338f304233e82efb010393845f0847f70bb3,
into-0.0.4-off,e095e2ffb398f09a,success,complete,75667,a3f89fd3117221997f888bb31c9d9c1e34e52420e4e692a6880f2d11c58936d7,
into-0.0.4-off,f582bd7246f03686,success,degraded,34,fed4d937828f75513767a1042324e4238ffed8d82200664f35946d30d37f4960,word.glossaryContentOmitted
into-0.0.4-off,fff97c47fc7c4bae,success,degraded,1666,f9b91e578c2ab7b94454a71bcd89faf3093312cadb9707eadc59280d79abbf2f,word.unsupportedWrapperOmitted
into-0.0.4-off,0648348a598d9257,success,degraded,690,0eff1af0b2fd7617fe8a5382050ed7ab4d770e7597c3746a23f3ba763a364e70,word.glossaryContentOmitted
