tool,group,inputs,internalTimeoutMs,externalTimeoutSeconds,wallSeconds,externalTermination
into-0.0.5-auto,0194-xlsx,4,480000,600,3.2150039999978617,
into-0.0.5-auto,0195-xlsx,1,120000,150,0.30442279999988386,
into-0.0.5-auto,0196-xlsx,1,120000,150,43.72397839999758,
into-0.0.5-auto,0197-xml,16,1920000,2400,1.209657100000186,
into-0.0.5-auto,0198-xml,13,1560000,1950,1.1655630999957793,
into-0.0.5-auto,0199-zip,15,1800000,2250,10.301640000005136,
into-0.0.5-auto,0200-zip,1,120000,150,43.696673099999316,
into-0.0.5-auto,0201-zip,1,120000,150,105.3350672000015,
anydoc,0000-atom,2,,300,0.22450300000127754,
anydoc,0001-bmp,1,,150,0.05292929999995977,
anydoc,0002-csv,6,,900,0.1267097999989346,
anydoc,0003-csv,1,,150,0.17626259999815375,
anydoc,0004-csv,1,,150,3.7054802000020572,
anydoc,0005-csv,1,,150,16.361232799998106,
anydoc,0006-doc,16,,2400,0.0781650000026275,
anydoc,0007-doc,16,,2400,0.05208900000070571,
anydoc,0008-doc,16,,2400,0.051845699999830686,
anydoc,0009-doc,16,,2400,0.0757634000001417,
anydoc,0010-doc,16,,2400,0.07549039999867091,
anydoc,0011-doc,16,,2400,0.07749759999933303,
anydoc,0012-doc,16,,2400,0.07887950000076671,
anydoc,0013-doc,16,,2400,0.07636880000063684,
anydoc,0014-doc,16,,2400,0.07688910000069882,
anydoc,0015-doc,16,,2400,0.07551090000197291,
anydoc,0016-doc,16,,2400,0.07535189999907743,
anydoc,0017-doc,16,,2400,0.07811589999982971,
anydoc,0018-doc,16,,2400,0.14931570000044303,
anydoc,0019-doc,12,,1800,0.07946690000244416,
anydoc,0020-doc,1,,150,0.09922569999980624,
anydoc,0021-docm,5,,750,0.07633220000207075,
anydoc,0022-docx,16,,2400,0.07534260000102222,
anydoc,0023-docx,16,,2400,0.0755408000004536,
anydoc,0024-docx,16,,2400,0.07745240000076592,
anydoc,0025-docx,16,,2400,0.07753090000187512,
anydoc,0026-docx,16,,2400,0.0754023999979836,
anydoc,0027-docx,16,,2400,0.07564819999970496,
anydoc,0028-docx,16,,2400,0.07756900000094902,
anydoc,0029-docx,16,,2400,0.07546019999790587,
anydoc,0030-docx,16,,2400,0.07532500000161235,
anydoc,0031-docx,16,,2400,0.07537529999899562,
anydoc,0032-docx,16,,2400,0.07729620000100113,
anydoc,0033-docx,16,,2400,0.07551820000298903,
anydoc,0034-docx,16,,2400,0.07605319999856874,
anydoc,0035-docx,16,,2400,0.12485749999905238,
anydoc,0036-docx,16,,2400,0.17110750000210828,
anydoc,0037-docx,10,,1500,0.434087499997986,
anydoc,0038-epub,3,,450,0.0768220999998448,
anydoc,0039-epub,1,,150,0.07521799999813084,
anydoc,0040-epub,1,,150,0.07712829999945825,
anydoc,0041-epub,1,,150,0.12379510000027949,
anydoc,0042-epub,1,,150,0.19545479999942472,
anydoc,0043-flac,3,,450,0.0538446999998996,
anydoc,0044-html,16,,2400,0.05104170000049635,
anydoc,0045-html,16,,2400,0.057826600001135375,
anydoc,0046-html,3,,450,0.054736700003559235,
anydoc,0047-ipynb,4,,600,0.05246179999812739,
anydoc,0048-ipynb,1,,150,0.06281169999783742,
anydoc,0049-jpg,14,,2100,0.05286100000012084,
anydoc,0050-json,16,,2400,0.05250259999957052,
anydoc,0051-json,16,,2400,0.051913499999500345,
anydoc,0052-json,16,,2400,0.051475699998263735,
anydoc,0053-json,16,,2400,0.05213490000096499,
anydoc,0054-json,16,,2400,0.05146400000012363,
anydoc,0055-json,16,,2400,0.05242299999736133,
anydoc,0056-m4a,8,,1200,0.05174510000142618,
anydoc,0057-md,3,,450,0.051765899999736575,
anydoc,0058-mkv,1,,150,0.05141439999715658,
anydoc,0059-mov,2,,300,0.05135270000027958,
anydoc,0060-mp3,16,,2400,0.06048459999874467,
anydoc,0061-mp3,11,,1650,0.05226000000038766,
anydoc,0062-mp4,8,,1200,0.053967399999237387,
anydoc,0063-mp4,1,,150,0.05161469999802648,
anydoc,0064-msg,16,,2400,0.05155670000021928,
anydoc,0065-msg,16,,2400,0.051847999999154126,
anydoc,0066-msg,16,,2400,0.05301150000013877,
anydoc,0067-msg,7,,1050,0.051773499999399064,
anydoc,0068-odp,9,,1350,0.09886120000010123,
anydoc,0069-ods,7,,1050,0.10022870000102557,
anydoc,0070-odt,16,,2400,0.07931929999904241,
anydoc,0071-odt,4,,600,0.3201638999998977,
anydoc,0072-ogg,4,,600,0.05261690000043018,
anydoc,0073-pdf,16,,2400,0.07570510000005015,
anydoc,0074-pdf,16,,2400,0.0779432999988785,
anydoc,0075-pdf,16,,2400,0.10647579999931622,
anydoc,0076-pdf,16,,2400,0.8524780000007013,
anydoc,0077-pdf,16,,2400,12.479423400000087,
anydoc,0078-pdf,16,,2400,54.56109839999772,
anydoc,0079-pdf,2,,300,0.1271591000004264,
anydoc,0080-pdf,1,,150,0.1747739000020374,
anydoc,0081-pdf,1,,150,0.3695724999997765,
anydoc,0082-pdf,1,,150,0.39012260000163224,
anydoc,0083-pdf,1,,150,0.6613792999996804,
anydoc,0084-pdf,1,,150,0.12643240000033984,
anydoc,0085-pdf,1,,150,0.6637596000000485,
anydoc,0086-pdf,1,,150,4.480911200000264,
anydoc,0087-pdf,1,,150,15.13767160000134,
anydoc,0088-pdf,1,,150,4.706745700001193,
anydoc,0089-pdf,1,,150,18.35195400000157,
anydoc,0090-png,6,,900,0.05194050000136485,
anydoc,0091-pot,1,,150,0.051349900000786874,
anydoc,0092-potx,1,,150,0.0520725999995193,
anydoc,0093-pps,1,,150,0.0516563999990467,
anydoc,0094-ppsm,2,,300,0.05211979999876348,
anydoc,0095-ppsx,2,,300,0.052218400000128895,
anydoc,0096-ppt,16,,2400,0.052438200000324287,
anydoc,0097-ppt,16,,2400,0.07632509999893955,
anydoc,0098-ppt,16,,2400,0.07626520000121673,
anydoc,0099-ppt,16,,2400,0.07526280000092811,
anydoc,0100-ppt,16,,2400,0.07556529999783379,
anydoc,0101-ppt,16,,2400,0.07601380000050995,
anydoc,0102-ppt,16,,2400,0.07590909999998985,
anydoc,0103-ppt,16,,2400,0.07869510000091395,
anydoc,0104-ppt,16,,2400,0.07544469999993453,
anydoc,0105-ppt,16,,2400,0.0765376000017568,
anydoc,0106-ppt,16,,2400,0.10021729999789386,
anydoc,0107-ppt,16,,2400,0.09939790000134963,
anydoc,0108-ppt,8,,1200,0.10008159999779309,
anydoc,0109-pptm,5,,750,0.05203809999875375,
anydoc,0110-pptx,16,,2400,0.07476280000264524,
anydoc,0111-pptx,16,,2400,0.07592029999796068,
anydoc,0112-pptx,16,,2400,0.07692719999977271,
anydoc,0113-pptx,16,,2400,0.0757943000025989,
anydoc,0114-pptx,16,,2400,0.07801370000015595,
anydoc,0115-pptx,16,,2400,0.07680270000128075,
anydoc,0116-pptx,16,,2400,0.127047499998298,
anydoc,0117-pptx,16,,2400,0.2925562999989779,
anydoc,0118-pptx,16,,2400,0.3166682999981276,
anydoc,0119-pptx,8,,1200,0.43631140000070445,
anydoc,0120-pptx,1,,150,0.07857739999963087,
anydoc,0121-pptx,1,,150,0.07653280000158702,
anydoc,0122-pptx,1,,150,0.07784909999827505,
anydoc,0123-pptx,1,,150,0.14825899999777903,
anydoc,0124-pptx,1,,150,0.09963699999934761,
anydoc,0125-pptx,1,,150,0.22030029999950784,
anydoc,0126-pptx,1,,150,0.24685090000275522,
anydoc,0127-rss,3,,450,0.05161500000031083,
anydoc,0128-rtf,16,,2400,0.051785400002700044,
anydoc,0129-rtf,16,,2400,0.07594260000041686,
anydoc,0130-rtf,12,,1800,0.10168979999798466,
anydoc,0131-tif,2,,300,0.05118439999932889,
anydoc,0132-tif,1,,150,0.05150309999953606,
anydoc,0133-tsv,1,,150,0.05173279999871738,
anydoc,0134-txt,16,,2400,0.07505369999853428,
anydoc,0135-wav,1,,150,0.051105300000926945,
anydoc,0136-webm,1,,150,0.052414499998121755,
anydoc,0137-webp,3,,450,0.051790000001346925,
anydoc,0138-xls,16,,2400,0.07617839999875287,
anydoc,0139-xls,16,,2400,0.07577739999760524,
anydoc,0140-xls,16,,2400,0.07606380000288482,
anydoc,0141-xls,16,,2400,0.07651519999853917,
anydoc,0142-xls,16,,2400,0.07527929999923799,
anydoc,0143-xls,16,,2400,0.07608960000288789,
anydoc,0144-xls,16,,2400,0.07808859999931883,
anydoc,0145-xls,16,,2400,0.075054299999465,
anydoc,0146-xls,16,,2400,0.07627989999673446,
anydoc,0147-xls,16,,2400,0.07553069999994477,
anydoc,0148-xls,16,,2400,0.07499620000089635,
anydoc,0149-xls,16,,2400,0.07581159999972442,
anydoc,0150-xls,16,,2400,0.07553499999994528,
anydoc,0151-xls,16,,2400,0.07750029999806429,
anydoc,0152-xls,16,,2400,0.07830269999976736,
anydoc,0153-xls,16,,2400,0.07618290000027628,
anydoc,0154-xls,16,,2400,0.07821049999984098,
anydoc,0155-xls,16,,2400,0.07529040000008536,
anydoc,0156-xls,16,,2400,0.07524100000227918,
anydoc,0157-xls,16,,2400,0.07514380000066012,
anydoc,0158-xls,16,,2400,0.07512320000023465,
anydoc,0159-xls,16,,2400,0.07527280000067549,
anydoc,0160-xls,16,,2400,0.07625829999960843,
anydoc,0161-xls,16,,2400,0.07562559999860241,
anydoc,0162-xls,16,,2400,0.07605830000102287,
anydoc,0163-xls,16,,2400,0.14792030000171508,
anydoc,0164-xls,16,,2400,0.2916795999990427,
anydoc,0165-xls,16,,2400,0.41062130000136676,
anydoc,0166-xls,4,,600,0.4587160999981279,
anydoc,0167-xlsb,16,,2400,0.07527000000118278,
anydoc,0168-xlsm,15,,2250,0.19535730000279727,
anydoc,0169-xlsx,16,,2400,0.07529729999805568,
anydoc,0170-xlsx,16,,2400,0.07518189999973401,
anydoc,0171-xlsx,16,,2400,0.078714499999478,
anydoc,0172-xlsx,16,,2400,0.07535500000085449,
anydoc,0173-xlsx,16,,2400,0.07584750000023632,
anydoc,0174-xlsx,16,,2400,0.07883470000160742,
anydoc,0175-xlsx,16,,2400,0.07493109999995795,
anydoc,0176-xlsx,16,,2400,0.07449289999931352,
anydoc,0177-xlsx,16,,2400,0.07868729999972857,
anydoc,0178-xlsx,16,,2400,0.0767054999996617,
anydoc,0179-xlsx,16,,2400,0.07579940000141505,
anydoc,0180-xlsx,16,,2400,0.07606740000119316,
anydoc,0181-xlsx,16,,2400,0.07553330000155256,
anydoc,0182-xlsx,16,,2400,0.0768711999990046,
anydoc,0183-xlsx,16,,2400,0.07743729999856441,
anydoc,0184-xlsx,16,,2400,0.07602100000076462,
anydoc,0185-xlsx,16,,2400,0.07662649999838322,
anydoc,0186-xlsx,16,,2400,0.07650670000293758,
anydoc,0187-xlsx,16,,2400,0.07659490000150981,
anydoc,0188-xlsx,16,,2400,0.08009449999735807,
anydoc,0189-xlsx,16,,2400,0.10199740000098245,
anydoc,0190-xlsx,16,,2400,0.10029170000052545,
anydoc,0191-xlsx,16,,2400,0.17174169999998412,
anydoc,0192-xlsx,16,,2400,4.963842199998908,memoryLimit
anydoc,0192-xlsx-retry-4cc621408a6c8f52,1,,150,0.07683220000035362,
anydoc,0192-xlsx-retry-5dda63ca9e188ed0,1,,150,4.616107699999702,memoryLimit
anydoc,0192-xlsx-retry-80b99ad42587e306,1,,150,0.05238370000006398,
anydoc,0192-xlsx-retry-8a17be483a4dec56,1,,150,0.051795299998047994,
anydoc,0192-xlsx-retry-d6de2869b74a9512,1,,150,0.0812882999998692,
anydoc,0192-xlsx-retry-da8fa57f558856c7,1,,150,0.05262360000051558,
anydoc,0193-xlsx,16,,2400,1.576487399997859,
anydoc,0194-xlsx,4,,600,1.7616593000020657,
anydoc,0195-xlsx,1,,150,0.05283459999918705,
anydoc,0196-xlsx,1,,150,0.34244630000102916,
anydoc,0197-xml,16,,2400,0.05275740000070073,
anydoc,0198-xml,13,,1950,0.05830670000068494,
anydoc,0199-zip,15,,2250,0.05460329999914393,
anydoc,0200-zip,1,,150,0.07748519999950076,
anydoc,0201-zip,1,,150,0.15069389999916893,
markitdown,0000-atom,2,,300,2.9704751999997825,
markitdown,0001-bmp,1,,150,0.9470021000015549,
markitdown,0002-csv,6,,900,1.004003099998954,
markitdown,0003-csv,1,,150,1.079793000000791,
markitdown,0004-csv,1,,150,3.0822704000020167,
markitdown,0005-csv,1,,150,6.780389399998967,
markitdown,0006-doc,16,,2400,0.9843092000010074,
markitdown,0007-doc,16,,2400,0.9704853999974148,
markitdown,0008-doc,16,,2400,0.9680767999998352,
markitdown,0009-doc,16,,2400,0.9754353999996965,
markitdown,0010-doc,16,,2400,0.9478447000001324,
markitdown,0011-doc,16,,2400,0.979341199999908,
markitdown,0012-doc,16,,2400,0.9538991000008537,
markitdown,0013-doc,16,,2400,0.9666437000014412,
markitdown,0014-doc,16,,2400,0.9970944000015152,
markitdown,0015-doc,16,,2400,0.9443018000019947,
markitdown,0016-doc,16,,2400,0.9939478000014788,
markitdown,0017-doc,16,,2400,0.9491525000012189,
markitdown,0018-doc,16,,2400,0.9514558000009856,
markitdown,0019-doc,12,,1800,0.9475531999996747,
markitdown,0020-doc,1,,150,0.9233032000011008,
markitdown,0021-docm,5,,750,1.1429973999984213,
markitdown,0022-docx,16,,2400,0.9965935000000172,
markitdown,0023-docx,16,,2400,1.1748770999984117,
markitdown,0024-docx,16,,2400,1.067332599999645,
markitdown,0025-docx,16,,2400,1.074843399997917,
markitdown,0026-docx,16,,2400,1.0736371999992116,
markitdown,0027-docx,16,,2400,1.142365299998346,
markitdown,0028-docx,16,,2400,1.1774685999989742,
markitdown,0029-docx,16,,2400,1.2200523000028625,
markitdown,0030-docx,16,,2400,14.143828000000212,
markitdown,0031-docx,16,,2400,1.398635399997147,
markitdown,0032-docx,16,,2400,1.3554051999999501,
markitdown,0033-docx,16,,2400,1.3703730999986874,
markitdown,0034-docx,16,,2400,1.4990608000007342,
markitdown,0035-docx,16,,2400,3.3874394000013126,
markitdown,0036-docx,16,,2400,4.512152600000263,
markitdown,0037-docx,10,,1500,16.07645400000183,
markitdown,0038-epub,3,,450,1.040788700000121,
markitdown,0039-epub,1,,150,0.9243117000005441,
markitdown,0040-epub,1,,150,0.94672730000093,
markitdown,0041-epub,1,,150,1.251252400001249,
markitdown,0042-epub,1,,150,1.0359666999975161,
markitdown,0043-flac,3,,450,0.9410175000011805,
markitdown,0044-html,16,,2400,1.0948322000003827,
markitdown,0045-html,16,,2400,1.0949037999998836,
markitdown,0046-html,3,,450,1.0507694999978412,
markitdown,0047-ipynb,4,,600,0.9451988000000711,
markitdown,0048-ipynb,1,,150,0.9224114999997255,
markitdown,0049-jpg,14,,2100,0.9426551999968069,
markitdown,0050-json,16,,2400,0.9736481999971147,
markitdown,0051-json,16,,2400,0.9753085999982432,
markitdown,0052-json,16,,2400,0.9765101999983017,
markitdown,0053-json,16,,2400,0.9491119000012986,
markitdown,0054-json,16,,2400,0.9572737000016787,
markitdown,0055-json,16,,2400,0.9783188999972481,
markitdown,0056-m4a,8,,1200,0.952572300000611,
markitdown,0057-md,3,,450,0.9510439000005135,
markitdown,0058-mkv,1,,150,0.9270400999994308,
markitdown,0059-mov,2,,300,0.9558660000002419,
markitdown,0060-mp3,16,,2400,0.9798870000013267,
markitdown,0061-mp3,11,,1650,0.9717239999990852,
markitdown,0062-mp4,8,,1200,0.9456552000010561,
markitdown,0063-mp4,1,,150,0.9446984000023804,
markitdown,0064-msg,16,,2400,0.9467945999967924,
markitdown,0065-msg,16,,2400,0.9747193000002881,
markitdown,0066-msg,16,,2400,0.9792796000001545,
markitdown,0067-msg,7,,1050,0.9479756000000634,
markitdown,0068-odp,9,,1350,0.9293551999980991,
markitdown,0069-ods,7,,1050,0.9492439999994531,
markitdown,0070-odt,16,,2400,0.9721047999992152,
markitdown,0071-odt,4,,600,0.9199128000000201,
markitdown,0072-ogg,4,,600,0.9219030999993265,
markitdown,0073-pdf,16,,2400,0.9983065999986138,
markitdown,0074-pdf,16,,2400,1.0794278000030317,
markitdown,0075-pdf,16,,2400,2.5035515999989,
markitdown,0076-pdf,16,,2400,5.8371942000012496,
markitdown,0077-pdf,16,,2400,15.123692200002552,
markitdown,0078-pdf,16,,2400,34.36218969999754,
markitdown,0079-pdf,2,,300,2.51804600000105,
markitdown,0080-pdf,1,,150,2.649822099996527,
markitdown,0081-pdf,1,,150,5.386663899997075,
markitdown,0082-pdf,1,,150,5.371203899998363,
markitdown,0083-pdf,1,,150,2.2397543999977643,
markitdown,0084-pdf,1,,150,1.2608134999973117,
markitdown,0085-pdf,1,,150,2.148391000002448,
markitdown,0086-pdf,1,,150,60.01977139999872,
markitdown,0087-pdf,1,,150,37.30208929999935,
markitdown,0088-pdf,1,,150,60.36113420000038,
markitdown,0089-pdf,1,,150,75.83785999999964,
markitdown,0090-png,6,,900,1.0062265999986266,
markitdown,0091-pot,1,,150,0.97823359999893,
markitdown,0092-potx,1,,150,0.9562960000002931,
markitdown,0093-pps,1,,150,0.92389650000041,
markitdown,0094-ppsm,2,,300,0.9504694999995991,
markitdown,0095-ppsx,2,,300,0.9477182999980869,
markitdown,0096-ppt,16,,2400,0.9902777000024798,
markitdown,0097-ppt,16,,2400,0.9716542999994999,
markitdown,0098-ppt,16,,2400,0.952656699999352,
markitdown,0099-ppt,16,,2400,0.9977112999986275,
markitdown,0100-ppt,16,,2400,0.9526015000010375,
markitdown,0101-ppt,16,,2400,0.9609376999978849,
markitdown,0102-ppt,16,,2400,0.9772441000022809,
markitdown,0103-ppt,16,,2400,0.9779318000000785,
markitdown,0104-ppt,16,,2400,0.9483132000023033,
markitdown,0105-ppt,16,,2400,0.9582322999995085,
markitdown,0106-ppt,16,,2400,0.9520630000006349,
markitdown,0107-ppt,16,,2400,0.9512930999990203,
markitdown,0108-ppt,8,,1200,0.9569545999984257,
markitdown,0109-pptm,5,,750,1.0933096000007936,
markitdown,0110-pptx,16,,2400,1.089134699999704,
markitdown,0111-pptx,16,,2400,1.1329678000001877,
markitdown,0112-pptx,16,,2400,1.1068822000015643,
markitdown,0113-pptx,16,,2400,1.1024337000017113,
markitdown,0114-pptx,16,,2400,1.1265818000028958,
markitdown,0115-pptx,16,,2400,1.1047041999991052,
markitdown,0116-pptx,16,,2400,1.535473899999488,
markitdown,0117-pptx,16,,2400,3.542103200001293,
markitdown,0118-pptx,16,,2400,3.0886560999970243,
markitdown,0119-pptx,8,,1200,3.2293226000001596,
markitdown,0120-pptx,1,,150,0.9645972999969672,
markitdown,0121-pptx,1,,150,0.996805899998435,
markitdown,0122-pptx,1,,150,1.0757707999982813,
markitdown,0123-pptx,1,,150,1.1891097000006994,
markitdown,0124-pptx,1,,150,1.1644900999999663,
markitdown,0125-pptx,1,,150,1.4765574000011839,
markitdown,0126-pptx,1,,150,1.5548625999981596,
markitdown,0127-rss,3,,450,0.9518529000015405,
markitdown,0128-rtf,16,,2400,0.9796253999993496,
markitdown,0129-rtf,16,,2400,1.0801700000010896,
markitdown,0130-rtf,12,,1800,1.0064497999992454,
markitdown,0131-tif,2,,300,0.9301835000005667,
markitdown,0132-tif,1,,150,0.9485885000030976,
markitdown,0133-tsv,1,,150,0.9522794999975304,
markitdown,0134-txt,16,,2400,1.0550583000003826,
markitdown,0135-wav,1,,150,0.9227855000026466,
markitdown,0136-webm,1,,150,0.9212739000031434,
markitdown,0137-webp,3,,450,0.9479319999991276,
markitdown,0138-xls,16,,2400,1.0539826000022003,
markitdown,0139-xls,16,,2400,1.0746254000005138,
markitdown,0140-xls,16,,2400,1.157895100001042,
markitdown,0141-xls,16,,2400,1.0520943000010448,
markitdown,0142-xls,16,,2400,1.0292044000016176,
markitdown,0143-xls,16,,2400,1.09221400000024,
markitdown,0144-xls,16,,2400,1.0739547000011953,
markitdown,0145-xls,16,,2400,1.1066194999984873,
markitdown,0146-xls,16,,2400,1.0472551000020758,
markitdown,0147-xls,16,,2400,5.028312500002357,
markitdown,0148-xls,16,,2400,1.1977364999984275,
markitdown,0149-xls,16,,2400,1.1535183999985748,
markitdown,0150-xls,16,,2400,1.0744100000010803,
markitdown,0151-xls,16,,2400,1.0467060000009951,
markitdown,0152-xls,16,,2400,1.1032988000006299,
markitdown,0153-xls,16,,2400,1.081221899999946,
markitdown,0154-xls,16,,2400,1.1845318999985466,
markitdown,0155-xls,16,,2400,131.89908509999805,
markitdown,0156-xls,16,,2400,1.2552114999998594,
markitdown,0157-xls,16,,2400,1.5108631000002788,
markitdown,0158-xls,16,,2400,164.1437607000007,memoryLimit
markitdown,0158-xls-retry-0a8b6aa5cd90c948,1,,150,0.9264277000002039,
markitdown,0158-xls-retry-1d9830260e3998e0,1,,150,0.9244017999990319,
markitdown,0158-xls-retry-3e8c687be00ce9b3,1,,150,0.9919976000019233,
markitdown,0158-xls-retry-43529a8b92662454,1,,150,0.9930921999985003,
markitdown,0158-xls-retry-75a1101a09a5d68a,1,,150,1.0197574000012537,
markitdown,0158-xls-retry-85e157865ebc9b47,1,,150,1.0168869000008272,
markitdown,0158-xls-retry-8758d0082649e91b,1,,150,0.965990900000179,
markitdown,0158-xls-retry-a282d17aa6810b35,1,,150,0.9169414999996661,
markitdown,0158-xls-retry-e8f932bd432ba240,1,,150,0.9509825999994064,
markitdown,0158-xls-retry-ee0a6a5b7c724ce6,1,,150,150.00853740000093,timeout
markitdown,0159-xls,16,,2400,1.5026538000020082,
markitdown,0160-xls,16,,2400,2.0419265999989875,
markitdown,0161-xls,16,,2400,1.7336204999992333,
markitdown,0162-xls,16,,2400,1.9794418000019505,
markitdown,0163-xls,16,,2400,6.292275600000721,
markitdown,0164-xls,16,,2400,20.246064800001477,
markitdown,0165-xls,16,,2400,20.385908799999015,
markitdown,0166-xls,4,,600,15.88017260000197,
markitdown,0167-xlsb,16,,2400,0.9942483000013453,
markitdown,0168-xlsm,15,,2250,3.6565496000002895,
markitdown,0169-xlsx,16,,2400,1.0759246999987226,
markitdown,0170-xlsx,16,,2400,1.1785998999985168,
markitdown,0171-xlsx,16,,2400,1.5096579999990354,
markitdown,0172-xlsx,16,,2400,1.1351503999976558,
markitdown,0173-xlsx,16,,2400,1.1753466999980446,
markitdown,0174-xlsx,16,,2400,1.2023555999985547,
markitdown,0175-xlsx,16,,2400,1.173433700001624,
markitdown,0176-xlsx,16,,2400,1.145512700000836,
markitdown,0177-xlsx,16,,2400,1.1371847999980673,
markitdown,0178-xlsx,16,,2400,1.1515854999997828,
markitdown,0179-xlsx,16,,2400,1.207283700001426,
markitdown,0180-xlsx,16,,2400,1.1095854000013787,
markitdown,0181-xlsx,16,,2400,1.07047909999892,
markitdown,0182-xlsx,16,,2400,1.1545297000011487,
markitdown,0183-xlsx,16,,2400,1.2543906999999308,
markitdown,0184-xlsx,16,,2400,1.1445546000031754,
markitdown,0185-xlsx,16,,2400,1.2312954000008176,
markitdown,0186-xlsx,16,,2400,1.2717505999971763,
markitdown,0187-xlsx,16,,2400,1.2806505000007746,
markitdown,0188-xlsx,16,,2400,1.4587590000010096,
markitdown,0189-xlsx,16,,2400,1.8862711000001582,
markitdown,0190-xlsx,16,,2400,1.6127340999992157,
markitdown,0191-xlsx,16,,2400,6.039400700003171,
markitdown,0192-xlsx,16,,2400,26.981365900002857,memoryLimit
markitdown,0192-xlsx-retry-4cc621408a6c8f52,1,,150,3.5179500999984157,
markitdown,0192-xlsx-retry-5dda63ca9e188ed0,1,,150,23.378077399996982,memoryLimit
markitdown,0192-xlsx-retry-80b99ad42587e306,1,,150,1.0480510999987018,
markitdown,0192-xlsx-retry-8a17be483a4dec56,1,,150,0.9317257000002428,
markitdown,0192-xlsx-retry-d6de2869b74a9512,1,,150,1.3854032000017469,
markitdown,0192-xlsx-retry-da8fa57f558856c7,1,,150,0.9549173999985214,
markitdown,0193-xlsx,16,,2400,28.403240800002095,
markitdown,0194-xlsx,4,,600,23.79046390000076,
markitdown,0195-xlsx,1,,150,136.77659779999885,
markitdown,0196-xlsx,1,,150,150.01890219999768,timeout
markitdown,0197-xml,16,,2400,1.0464632999974128,
markitdown,0198-xml,13,,1950,1.0997071999991022,
markitdown,0199-zip,15,,2250,2.6136782000030507,
markitdown,0200-zip,1,,150,150.01133520000076,timeout
markitdown,0201-zip,1,,150,14.489203199998883,
